latitude,longitude,tovr
35.45,-78.57,4.18
35.45,-78.57,4.2
35.44,-78.57,4.23
30.91,-88.04,23.95
30.92,-88.03,26.62
31.09,-86.92,33.21
31.09,-86.78,8.57
31.09,-86.78,8.45
31.09,-86.78,8.57
31.09,-86.78,8.58
34.14,-88.98,20.41
34.64,-89.02,15.13
34.22,-89.01,33.52
34.86,-88.92,29.36
34.83,-88.98,21.26
34.66,-88.98,30.89
33.97,-88.44,16.45
33.95,-88.46,28.89
32.61,-87.32,19.73
32.62,-87.33,18.3
33.96,-88.44,15.41
34.03,-88.4,24.33
32.17,-88.83,11.45
32.14,-88.61,48.88
32.17,-88.84,24.45
31.86,-88.72,20.69
33.34,-88.88,42.11
33.53,-80.4,54.19
35.1,-90.77,39.75
31.51,-90.27,18.2
31.54,-90.43,21.43
34.37,-89.87,33.73
34.35,-89.92,33.72
30.61,-88.49,8.98
32.21,-89.16,58.48
33.8,-88.61,22.17
33.72,-88.57,48.05
32.3,-89.24,2.51
32.33,-90.67,20.85
30.66,-88.52,14.91
30.47,-88.51,23.02
30.49,-88.52,24.75
32.4,-90.21,8.65
32.16,-90.33,26.4
32.34,-90.66,15.85
31.21,-89.43,27.58
31.31,-89.55,32.05
33.09,-88.8,37.95
33.03,-88.66,72.75
32.34,-90.65,32.72
32.34,-90.67,25.2
32.45,-90.74,21.26
32.29,-90.79,31.85
32.27,-90.77,19.15
31.09,-89.39,23.08
31.24,-89.46,24.08
31.7,-89.46,30.12
31.67,-89.51,59.35
31.38,-89.33,23.52
31.38,-89.21,16.51
31.53,-90.43,25.18
31.58,-90.28,67.98
31.03,-89.54,40.2
30.62,-88.52,16.3
30.72,-88.55,16.21
31.35,-89.19,26.5
31.35,-89.19,23.83
33.61,-88.54,27.98
32.25,-89.25,31.43
32.25,-89.18,40.17
33.35,-88.5,36.12
33.45,-88.55,31.38
33.72,-88.67,36.37
33.89,-88.68,20.83
32.25,-89.26,30.71
32.99,-88.59,57.25
32.98,-88.65,61.73
36.52,-88.99,14.39
36.59,-89.03,8.31
36.5,-89.03,27.19
36.55,-89.1,39.52
36.53,-89.22,21.26
35.16,-88.31,57.01
35.25,-88.28,39.4
35.02,-89.24,11.15
35.02,-89.27,33.62
35.74,-88.46,14.01
35.8,-88.39,25.25
35.19,-89.34,24.01
35.22,-89.34,28.09
35.24,-89.31,24.83
35.34,-89.4,23.45
35.01,-89.35,28.49
36.06,-89.35,52.15
36.0,-89.3,44.47
35.46,-88.27,32.79
35.61,-88.29,22.12
35.46,-88.29,12.53
35.6,-88.27,9.95
35.77,-88.39,13.9
35.02,-89.24,13.1
35.02,-89.27,24.74
35.3,-89.41,17.01
35.31,-89.4,18.2
35.11,-89.39,34.81
35.71,-88.38,24.73
35.7,-88.36,16.14
35.26,-88.22,13.49
35.25,-88.35,20.77
35.25,-88.22,19.0
35.2,-88.23,21.74
35.66,-88.26,38.33
35.63,-88.32,19.06
35.19,-88.3,52.75
35.15,-88.34,19.39
32.26,-87.84,83.59
32.47,-87.26,44.83
32.39,-87.37,55.48
32.35,-87.47,38.33
32.41,-87.46,21.43
32.28,-87.74,31.5
32.27,-87.87,78.2
29.97,-82.94,43.32
30.05,-82.96,10.55
30.17,-82.87,18.35
27.89,-82.21,54.23
27.22,-82.41,22.19
27.27,-82.42,10.02
27.24,-82.35,7.4
27.34,-82.41,17.32
30.17,-82.97,8.39
30.27,-82.99,15.0
26.97,-82.34,17.44
27.1,-82.39,28.06
27.22,-82.38,42.34
27.21,-82.38,12.9
30.95,-87.42,24.55
30.96,-87.47,26.5
30.6,-87.21,17.79
30.68,-87.31,10.84
30.99,-87.52,19.32
30.75,-87.38,12.43
27.22,-82.37,33.62
27.38,-82.46,6.26
27.26,-82.37,22.5
27.26,-82.35,6.21
30.98,-87.48,30.2
30.86,-87.47,52.51
30.48,-87.3,15.93
30.95,-87.43,23.41
30.95,-87.41,23.19
27.34,-82.31,12.71
27.34,-82.4,24.68
30.72,-87.5,44.15
30.94,-87.51,62.91
30.98,-87.22,34.95
26.97,-82.32,6.86
26.98,-82.37,28.86
27.29,-82.45,63.45
30.73,-87.35,34.84
30.96,-87.48,24.64
27.19,-82.49,21.38
27.22,-82.38,31.52
27.25,-82.38,25.03
27.33,-82.27,18.74
27.27,-82.41,28.97
30.91,-87.43,23.24
30.86,-87.43,19.92
30.58,-87.35,13.04
30.61,-87.2,8.52
30.84,-87.34,10.76
30.81,-87.34,15.54
30.16,-82.96,14.39
30.6,-87.34,13.17
30.75,-87.35,18.21
30.78,-87.4,21.06
30.73,-87.35,37.31
30.57,-87.36,8.21
30.77,-87.4,15.83
30.91,-87.59,49.54
30.33,-83.0,10.25
30.13,-82.86,19.94
30.32,-82.85,9.57
30.3,-82.94,14.85
32.33,-84.01,23.96
31.53,-81.52,110.2
31.53,-81.45,30.31
31.85,-81.48,58.83
31.57,-81.51,42.34
31.57,-81.51,37.96
31.48,-81.43,11.59
32.55,-83.77,19.86
32.53,-83.86,11.9
31.46,-81.45,20.87
31.46,-81.42,19.3
31.46,-81.39,17.33
32.56,-83.9,24.92
32.56,-83.91,22.12
32.57,-83.89,26.53
31.59,-83.58,32.88
32.56,-83.84,17.47
31.47,-83.48,29.95
31.45,-83.55,24.75
32.33,-83.98,1.25
32.28,-83.99,1.53
31.35,-83.59,34.23
31.34,-83.6,30.91
31.52,-81.55,36.73
31.53,-81.54,38.17
35.45,-78.58,4.29
35.46,-78.57,3.86
35.45,-78.57,4.21
35.43,-78.56,4.1
35.36,-78.55,3.92
34.63,-88.4,47.34
36.61,-88.25,15.41
36.62,-88.36,24.01
36.53,-88.24,28.08
36.65,-88.21,13.63
36.52,-88.27,21.45
36.57,-88.23,22.15
35.01,-90.75,43.08
35.25,-90.77,33.35
36.52,-88.46,32.32
34.99,-90.77,61.35
34.97,-90.76,45.29
35.43,-90.74,30.67
35.17,-90.73,65.33
35.43,-90.69,53.79
36.07,-90.59,59.67
36.1,-90.6,31.0
36.26,-90.4,17.77
36.22,-90.38,32.98
36.07,-90.58,53.43
36.09,-90.65,27.22
36.04,-90.66,28.67
35.99,-90.66,24.39
33.57,-90.01,85.46
36.68,-89.13,9.36
36.62,-88.34,15.95
36.57,-88.32,18.1
36.63,-88.48,26.24
36.61,-88.34,23.29
36.64,-88.48,22.12
36.52,-88.27,19.44
36.63,-88.48,24.82
36.51,-88.27,17.54
36.54,-88.27,20.78
35.67,-90.67,29.33
34.76,-90.71,72.21
36.31,-90.36,27.48
33.2,-87.67,33.2
33.2,-87.67,44.65
33.16,-87.7,14.56
33.16,-87.7,26.16
31.52,-86.62,18.72
31.77,-88.22,80.16
31.56,-86.89,63.39
31.65,-87.35,69.08
31.6,-87.33,26.67
31.9,-87.24,29.01
31.33,-87.53,71.29
31.3,-87.56,50.96
31.29,-87.69,11.1
31.29,-87.61,41.28
31.28,-87.61,46.85
38.2,-77.14,50.26
33.37,-81.95,10.74
33.38,-82.0,29.9
33.39,-82.1,21.92
34.83,-89.82,26.58
35.28,-78.68,1.89
35.28,-78.68,2.44
35.3,-78.78,24.32
35.07,-78.78,19.07
36.55,-88.28,24.94
36.55,-88.28,18.56
33.18,-81.77,84.89
33.18,-81.79,79.25
33.19,-81.79,83.0
33.2,-81.78,34.22
32.43,-82.82,106.64
32.43,-82.82,108.69
32.43,-82.81,146.59
32.49,-82.88,99.38
32.49,-82.89,38.22
31.35,-85.3,30.52
31.41,-87.44,55.24
31.22,-86.54,42.82
31.62,-87.59,75.58
31.44,-87.29,58.71
31.35,-85.31,42.29
32.21,-90.52,11.45
34.16,-88.72,68.33
34.17,-88.75,81.62
31.81,-85.77,17.86
39.01,-76.85,18.33
32.46,-85.66,22.46
32.48,-85.71,27.11
32.4,-86.05,31.23
32.42,-86.13,23.9
32.02,-87.32,17.6
32.07,-87.39,69.85
31.91,-87.37,47.8
31.89,-87.28,88.93
30.3,-82.92,10.8
31.5,-83.54,23.55
31.01,-83.5,25.47
30.61,-88.49,12.29
30.65,-88.52,20.82
30.72,-88.55,16.43
30.94,-88.68,21.87
32.31,-89.24,45.18
32.25,-89.26,38.55
31.65,-85.23,26.75
31.71,-85.14,16.51
31.32,-85.18,45.28
31.33,-85.21,21.55
31.74,-83.77,16.82
31.75,-83.78,20.52
35.5,-78.33,12.23
35.5,-78.33,7.33
34.29,-89.85,33.85
34.29,-89.84,23.94
34.27,-89.83,23.73
34.27,-89.83,20.57
34.27,-89.83,21.44
34.24,-89.91,39.53
34.21,-79.08,12.23
34.2,-79.06,9.43
34.19,-79.04,11.86
31.74,-83.77,16.82
31.74,-83.78,71.93
31.75,-83.78,19.76
32.33,-86.86,31.03
32.41,-86.49,21.56
32.49,-86.47,21.5
32.18,-86.83,18.19
32.22,-86.86,32.26
31.29,-87.69,11.1
31.41,-86.56,35.94
30.99,-86.25,36.82
32.52,-83.88,18.81
31.35,-84.29,32.63
32.1,-84.26,21.11
34.28,-89.84,27.48
34.29,-89.85,26.99
34.24,-89.91,30.4
34.24,-89.91,40.81
32.91,-83.27,15.71
32.92,-83.27,7.48
31.34,-82.87,21.08
31.48,-82.55,15.08
31.3,-84.75,37.49
32.12,-82.03,41.28
31.09,-81.73,30.37
31.2,-81.7,28.0
31.76,-81.54,49.27
33.11,-82.43,18.51
32.19,-85.87,33.88
32.21,-85.92,57.49
32.2,-85.69,44.32
32.22,-85.91,16.21
32.19,-85.87,15.96
33.27,-82.53,32.58
32.4,-84.45,14.76
35.55,-89.43,32.21
35.72,-89.16,30.03
36.0,-89.17,30.56
36.02,-89.12,38.83
32.0,-84.4,29.52
32.0,-84.4,33.93
32.0,-84.4,17.55
32.0,-84.4,33.25
32.01,-84.4,27.68
32.01,-84.4,20.74
32.01,-84.4,32.81
32.02,-84.4,36.4
34.72,-80.21,17.79
34.74,-80.24,39.38
36.39,-77.59,9.53
29.71,-82.26,15.64
32.78,-82.44,24.71
32.82,-82.52,24.74
31.5,-83.88,28.82
34.21,-79.42,51.59
36.47,-88.6,32.1
34.83,-79.69,24.69
35.09,-79.73,16.16
34.97,-79.59,22.65
35.02,-79.57,13.11
34.52,-89.92,33.54
34.52,-89.92,31.54
34.52,-89.85,29.77
34.52,-89.85,25.11
34.52,-89.85,29.77
32.61,-87.4,31.79
32.6,-87.37,12.38
32.19,-87.56,38.66
32.24,-87.67,50.08
32.18,-87.56,64.48
32.25,-87.68,35.91
31.51,-83.66,27.98
31.51,-83.66,21.35
31.51,-83.66,26.64
31.49,-83.54,19.51
31.49,-83.54,19.51
38.08,-77.32,21.96
32.37,-88.11,125.21
32.23,-86.04,24.8
31.99,-84.4,13.72
31.99,-84.41,10.04
30.45,-90.75,34.74
39.03,-76.82,22.17
39.03,-76.82,18.44
39.03,-76.82,25.99
39.03,-76.82,25.99
29.89,-83.31,32.61
29.93,-83.32,10.43
30.02,-83.31,9.35
30.05,-83.31,10.85
29.98,-83.27,12.08
30.0,-83.21,8.75
30.01,-83.16,22.97
36.21,-77.74,33.49
36.31,-77.69,10.52
36.07,-77.45,41.94
30.81,-90.97,22.96
30.81,-90.96,11.06
30.82,-90.96,24.15
30.75,-91.29,25.62
35.08,-79.62,25.46
31.29,-87.62,44.31
31.29,-87.62,44.31
31.87,-87.24,22.04
32.18,-86.88,95.06
28.3,-82.5,14.76
28.31,-82.49,25.91
28.29,-82.5,32.77
32.49,-87.81,26.29
32.49,-87.81,26.52
32.36,-87.62,51.61
32.36,-87.62,44.55
32.3,-87.68,22.72
32.76,-88.43,94.57
33.07,-88.37,20.47
33.07,-88.37,18.33
33.25,-88.67,33.15
33.19,-88.59,11.84
36.95,-88.62,26.31
30.31,-84.42,20.08
29.1,-81.63,36.85
36.95,-88.62,26.31
36.95,-88.62,26.31
39.05,-76.67,34.46
39.04,-76.67,19.87
38.94,-76.7,33.24
38.98,-76.63,25.62
39.03,-76.69,18.58
38.7,-76.87,16.08
39.03,-76.83,19.95
39.01,-76.85,31.69
29.8,-82.22,33.13
29.78,-82.23,21.15
30.54,-91.14,15.98
30.64,-91.06,33.35
30.38,-91.01,33.43
30.42,-91.12,23.92
30.66,-91.24,15.53
30.66,-90.97,15.7
30.7,-90.95,29.91
36.55,-90.04,21.48
36.55,-90.04,21.48
36.55,-90.05,23.62
36.55,-90.04,19.08
36.56,-90.04,23.83
36.56,-90.05,23.62
36.56,-90.05,23.6
36.56,-90.05,16.11
36.55,-90.04,25.88
36.55,-90.05,19.08
36.55,-90.04,19.51
36.55,-90.03,19.28
36.55,-90.04,22.87
36.55,-90.04,27.0
36.73,-90.01,16.13
36.56,-90.05,16.11
36.56,-90.05,22.57
36.56,-90.04,24.5
36.55,-90.04,34.11
36.54,-90.04,25.92
36.55,-90.04,32.21
36.54,-90.04,25.99
36.54,-90.04,29.59
36.55,-90.04,23.37
37.06,-89.92,17.81
37.06,-89.92,19.89
36.94,-89.98,11.97
36.78,-90.05,14.09
36.77,-90.04,12.45
36.79,-90.04,11.84
36.79,-90.04,13.03
36.79,-89.94,26.54
36.82,-90.05,22.76
36.83,-90.05,23.6
36.85,-89.88,10.14
36.85,-89.88,10.14
36.85,-89.88,6.5
36.78,-89.94,15.98
36.78,-89.94,20.25
36.99,-89.96,17.45
36.9,-89.93,17.67
36.84,-90.01,15.16
37.06,-89.96,18.9
29.73,-82.41,29.89
29.64,-82.37,3.21
29.71,-82.15,8.2
29.71,-82.15,8.2
29.71,-82.15,8.67
29.71,-82.34,17.0
29.7,-82.38,16.66
29.79,-82.54,14.05
29.7,-82.49,12.45
29.7,-82.49,12.33
29.68,-82.5,7.91
29.73,-82.42,33.48
29.76,-82.21,9.1
29.76,-82.2,7.06
29.73,-82.42,18.57
29.71,-82.27,10.72
29.8,-82.5,19.63
29.78,-82.51,58.75
29.61,-82.47,13.47
29.62,-82.47,17.73
29.69,-82.43,10.19
29.72,-82.35,9.33
29.75,-82.2,11.05
29.71,-82.33,13.99
29.72,-82.35,0.03
29.71,-82.31,15.32
29.74,-82.4,19.87
29.55,-82.52,18.4
29.54,-82.38,22.44
29.6,-82.3,6.62
29.61,-82.29,10.06
29.81,-82.28,13.4
29.75,-82.26,13.33
29.74,-82.28,11.97
29.67,-82.26,8.88
29.65,-82.55,24.73
29.49,-82.25,5.16
29.49,-82.25,6.53
29.49,-82.23,16.36
29.72,-82.11,12.06
29.62,-82.11,24.86
29.59,-82.52,12.37
29.57,-82.59,13.34
29.64,-82.28,8.97
30.25,-82.08,17.14
30.25,-82.07,8.3
30.24,-82.14,11.46
30.24,-82.14,23.74
30.24,-82.14,11.82
30.24,-82.15,10.97
30.33,-82.16,25.83
30.35,-82.13,13.66
30.34,-82.12,13.55
30.34,-82.12,11.69
30.35,-82.12,12.37
30.31,-82.07,9.05
30.31,-82.07,12.02
30.31,-82.06,10.4
30.3,-82.08,12.45
30.2,-82.35,14.41
30.35,-82.26,14.62
30.3,-82.09,11.64
30.3,-82.08,12.58
30.34,-82.06,14.03
30.3,-82.07,5.78
30.24,-82.14,24.36
30.53,-85.4,10.0
30.52,-85.4,12.88
30.51,-85.39,13.2
30.0,-85.46,5.92
30.0,-85.48,7.1
29.99,-85.46,24.72
30.24,-85.54,14.68
30.24,-85.54,14.29
30.47,-85.46,7.11
30.19,-85.41,10.44
30.4,-85.42,10.52
30.4,-85.42,11.63
30.4,-85.43,10.08
30.55,-85.42,11.84
30.53,-85.43,7.56
30.33,-85.45,13.92
30.05,-82.18,11.06
30.05,-82.19,10.78
30.05,-82.21,18.99
30.03,-82.05,12.52
30.01,-82.05,23.25
29.88,-82.33,9.07
29.77,-82.06,13.16
29.88,-82.28,17.45
29.89,-82.28,9.93
29.91,-82.31,9.91
28.66,-80.86,3.26
28.3,-80.75,15.14
28.42,-80.82,22.26
28.47,-80.82,6.07
28.38,-80.84,27.42
28.43,-80.8,11.76
28.42,-80.72,24.93
28.14,-80.72,16.51
28.43,-80.79,5.55
28.07,-80.72,13.8
28.38,-80.72,4.85
28.65,-80.83,30.33
28.42,-80.84,6.07
28.64,-80.82,15.44
28.27,-80.74,5.13
30.08,-85.01,16.48
30.59,-85.14,9.61
30.52,-85.12,29.97
30.51,-85.12,35.37
30.51,-85.12,16.72
30.44,-85.26,9.42
30.44,-85.25,9.59
30.44,-85.25,9.85
30.09,-85.09,9.31
30.42,-85.31,11.66
30.4,-85.31,12.17
30.38,-85.09,14.27
30.38,-85.09,67.4
30.42,-85.26,10.89
30.54,-85.1,20.58
30.53,-85.13,13.34
30.53,-85.09,28.89
30.35,-85.08,17.87
30.34,-85.08,77.62
30.28,-85.3,14.89
30.23,-85.28,14.22
30.39,-85.04,57.13
30.59,-85.08,22.69
30.52,-85.14,13.22
30.37,-85.07,27.32
30.38,-85.11,15.79
30.37,-85.12,32.01
26.86,-81.93,16.8
26.92,-81.96,9.94
26.93,-81.95,11.96
26.9,-82.31,18.56
26.89,-82.24,6.44
26.87,-81.89,17.2
26.96,-81.75,16.91
26.95,-81.68,9.27
28.98,-82.66,9.28
29.0,-82.66,14.09
28.88,-82.5,10.79
28.88,-82.5,9.8
28.97,-82.39,13.26
29.0,-82.38,22.24
28.86,-82.49,11.41
28.87,-82.5,15.75
28.73,-82.56,18.44
28.73,-82.56,24.4
28.73,-82.56,10.19
28.76,-82.58,7.23
28.95,-82.61,9.68
28.93,-82.55,11.22
28.91,-82.43,16.68
28.95,-82.43,7.1
28.97,-82.68,15.77
28.91,-82.61,20.76
28.74,-82.37,11.95
28.7,-82.39,20.86
28.78,-82.45,11.39
28.81,-82.49,4.36
29.94,-81.69,24.5
29.94,-81.75,15.19
29.98,-81.74,10.78
30.0,-81.74,8.0
30.01,-81.75,14.66
29.85,-81.66,20.86
29.98,-81.74,22.3
30.16,-81.94,15.94
30.15,-81.94,16.13
30.16,-81.95,20.72
30.11,-81.81,3.15
29.89,-81.85,7.37
29.89,-81.86,7.28
30.18,-82.01,10.0
30.11,-81.97,23.19
30.16,-81.8,16.21
30.16,-81.79,17.34
26.46,-81.44,14.76
26.46,-81.45,20.08
26.47,-81.4,14.4
30.29,-82.72,9.41
30.16,-82.73,16.23
30.15,-82.74,13.9
30.05,-82.78,11.7
29.99,-82.77,25.3
30.15,-82.62,18.56
30.16,-82.7,41.04
30.03,-82.57,7.8
30.01,-82.58,13.94
30.08,-82.59,17.48
30.08,-82.59,27.94
30.29,-82.74,12.73
30.12,-82.78,18.84
30.18,-82.51,34.03
29.98,-82.58,14.84
29.91,-82.6,11.28
30.18,-82.48,22.1
29.89,-82.58,14.99
27.15,-81.82,7.47
27.11,-81.77,6.19
27.16,-81.94,12.56
27.17,-81.62,13.41
27.2,-81.78,21.76
27.16,-81.61,23.0
27.18,-81.61,11.99
27.14,-81.61,16.28
27.13,-81.59,10.72
27.16,-82.02,29.25
27.22,-81.72,20.79
27.23,-81.73,19.34
27.32,-81.85,17.25
27.32,-81.85,15.98
27.24,-82.02,56.02
27.24,-82.02,42.94
27.14,-81.88,17.09
30.27,-81.52,10.68
30.38,-81.49,7.6
30.47,-81.53,20.37
30.36,-81.49,6.09
30.49,-81.61,1.12
30.5,-81.63,29.54
30.45,-81.67,12.07
30.33,-81.5,4.45
30.33,-81.48,6.95
30.45,-81.66,5.85
30.48,-81.7,17.28
30.37,-81.79,23.79
30.34,-81.88,30.67
30.38,-81.7,6.31
30.49,-81.67,19.45
30.46,-81.71,2.67
30.53,-81.6,13.45
30.34,-81.87,22.88
30.48,-81.78,21.73
29.49,-81.32,26.13
29.49,-81.32,19.89
29.51,-81.43,12.0
29.51,-81.42,8.59
29.43,-81.38,38.44
29.45,-81.32,14.36
29.44,-81.21,10.64
29.42,-81.2,19.8
29.53,-81.33,8.55
29.61,-81.37,10.13
29.64,-81.31,34.41
29.64,-81.28,10.82
29.64,-81.28,7.84
29.44,-81.16,8.34
29.45,-81.16,11.19
29.46,-81.15,14.5
29.48,-81.28,15.06
29.3,-81.3,21.56
29.34,-81.36,20.97
29.34,-81.35,21.51
29.93,-84.4,31.97
29.77,-84.82,3.73
29.96,-84.49,13.62
29.95,-84.49,17.79
29.95,-84.52,16.89
29.93,-84.51,6.07
29.9,-84.36,2.12
29.95,-84.4,24.77
29.99,-84.99,19.82
29.92,-84.97,23.0
29.98,-84.48,16.89
29.89,-84.98,24.44
29.88,-84.97,19.59
29.89,-85.01,62.68
29.96,-84.77,19.64
29.94,-84.74,14.94
29.74,-82.88,2.41
29.73,-82.91,9.55
29.73,-82.8,9.55
29.78,-82.8,12.33
29.78,-82.81,9.74
29.79,-82.81,17.27
29.73,-82.91,5.76
29.73,-82.81,7.49
29.75,-82.76,9.53
29.77,-82.83,16.73
29.72,-82.83,11.68
29.66,-82.94,10.01
29.6,-82.89,3.01
29.63,-82.77,12.05
29.64,-82.83,11.39
29.82,-82.92,12.78
29.6,-82.95,10.18
29.62,-82.82,11.42
27.07,-81.05,12.96
27.06,-81.04,17.05
27.08,-81.02,7.04
27.06,-81.06,27.12
30.11,-85.23,11.05
30.07,-85.25,12.22
30.07,-85.25,10.43
29.72,-85.23,13.56
29.82,-85.27,19.92
29.95,-85.13,12.59
30.12,-85.23,10.04
30.04,-85.2,13.51
29.76,-85.26,18.28
29.74,-85.27,7.39
30.11,-85.38,7.73
30.07,-85.38,7.55
30.08,-85.34,12.49
30.12,-85.19,23.15
30.19,-85.17,15.28
30.18,-85.16,12.43
30.17,-85.15,34.65
30.19,-85.21,16.71
29.97,-85.08,10.43
30.05,-85.21,13.39
30.14,-85.3,21.8
30.06,-85.3,25.28
30.47,-83.14,14.82
30.6,-83.15,11.75
30.6,-83.15,14.49
30.57,-83.16,19.19
30.53,-82.98,14.85
30.51,-82.95,11.0
30.49,-82.88,15.63
27.41,-81.92,23.94
27.41,-81.94,31.51
27.53,-82.01,18.55
27.49,-82.02,12.57
27.57,-81.82,12.94
27.63,-81.85,12.7
27.63,-81.86,8.0
27.5,-81.86,16.24
27.58,-81.78,17.24
27.55,-81.8,21.11
27.61,-82.04,53.78
27.61,-82.04,14.2
27.44,-81.82,28.03
27.39,-82.01,32.04
27.6,-81.78,9.72
27.55,-81.59,27.74
27.58,-81.82,15.66
26.73,-81.49,18.16
26.74,-81.49,11.23
26.75,-81.47,15.58
26.64,-81.45,11.18
26.66,-81.53,8.62
26.67,-81.56,28.14
26.76,-81.45,7.03
26.53,-81.38,11.86
26.61,-81.29,17.8
26.55,-81.22,17.23
26.54,-81.25,44.85
26.73,-81.53,33.4
26.73,-81.51,18.63
26.63,-81.52,9.6
26.65,-81.34,34.22
26.64,-81.31,36.51
28.46,-82.63,16.85
28.64,-82.34,38.77
28.63,-82.35,11.57
28.61,-82.36,6.13
28.51,-82.46,11.47
28.44,-82.35,21.41
28.44,-82.35,10.9
28.54,-82.61,15.95
28.45,-82.65,8.87
28.46,-82.63,4.27
28.48,-82.37,11.09
28.46,-82.36,16.67
28.51,-82.4,12.11
28.53,-82.46,11.96
28.53,-82.51,12.85
28.54,-82.62,6.99
28.5,-82.65,10.35
28.51,-82.4,14.64
28.51,-82.12,39.16
28.54,-82.39,20.52
28.65,-82.29,16.44
28.65,-82.27,12.5
27.55,-81.46,14.82
27.55,-81.46,13.97
27.19,-81.35,18.45
27.2,-81.34,15.49
27.19,-81.33,18.8
27.2,-81.35,8.69
27.18,-81.36,25.95
27.21,-81.11,9.21
27.21,-81.15,16.0
27.19,-81.18,10.63
27.21,-81.18,14.95
27.19,-81.21,8.39
27.17,-81.2,9.38
27.19,-81.18,11.96
27.63,-81.36,8.27
27.63,-81.36,11.82
27.62,-81.34,13.87
27.61,-81.34,31.08
27.62,-81.25,10.75
27.54,-81.26,6.15
27.56,-81.28,21.47
27.66,-80.39,4.28
27.64,-80.45,3.34
27.75,-80.45,3.3
27.77,-80.51,21.22
27.58,-80.44,17.4
27.59,-80.5,7.88
27.81,-80.67,39.69
27.82,-80.51,16.53
27.66,-80.41,26.53
30.64,-85.33,41.98
30.75,-85.28,13.06
30.8,-85.18,18.97
30.73,-85.15,16.39
30.75,-85.23,17.78
30.82,-85.21,23.53
30.82,-85.22,27.18
30.87,-85.25,27.5
30.81,-85.25,22.45
30.76,-85.26,18.74
30.67,-85.17,23.57
30.88,-85.26,24.45
30.99,-85.15,25.93
31.0,-85.15,17.74
31.0,-85.15,17.42
30.73,-85.16,17.86
30.73,-85.15,16.39
30.61,-85.34,12.77
30.61,-85.33,10.31
30.61,-85.33,10.71
30.7,-85.32,12.36
30.8,-85.2,16.68
30.82,-85.2,13.43
30.83,-85.33,48.35
30.89,-85.25,29.84
30.76,-85.12,24.16
30.8,-85.24,50.53
30.94,-85.49,22.7
30.94,-85.49,24.97
30.92,-84.99,20.3
30.91,-84.98,16.07
30.91,-85.0,23.67
30.85,-85.26,17.04
30.57,-85.18,14.29
30.92,-85.46,64.22
30.92,-85.46,52.55
30.94,-85.06,18.44
30.52,-84.03,18.25
30.51,-84.04,15.58
30.51,-84.04,10.33
30.45,-84.05,56.94
30.64,-83.94,21.94
30.63,-83.83,25.86
30.49,-84.04,13.17
30.53,-83.93,19.01
30.4,-84.07,9.86
30.4,-84.07,7.05
30.41,-84.07,15.49
30.34,-84.05,10.12
30.4,-83.89,24.68
30.31,-84.04,25.02
30.34,-84.05,9.63
30.33,-84.03,28.36
30.37,-84.04,11.85
30.62,-83.89,87.99
30.49,-84.03,13.56
30.27,-83.91,7.95
30.35,-83.95,10.72
30.6,-83.86,30.78
30.47,-83.91,16.65
30.26,-83.91,39.34
30.26,-83.91,13.27
30.37,-83.83,48.29
30.29,-83.84,11.31
30.59,-83.85,38.94
30.37,-83.88,44.0
30.66,-83.83,21.34
30.54,-83.84,22.49
30.21,-83.93,4.73
30.49,-83.98,26.22
30.57,-83.93,25.7
30.64,-83.65,27.52
30.66,-83.9,44.73
30.23,-84.02,19.31
30.23,-84.02,16.15
29.89,-83.31,35.87
29.93,-83.33,8.44
30.01,-83.3,14.02
30.02,-83.3,13.01
29.97,-83.27,7.65
30.09,-83.31,13.68
30.01,-83.16,16.91
30.01,-83.16,10.5
26.34,-81.82,2.29
26.77,-81.87,13.87
26.47,-81.84,19.56
26.69,-81.71,42.28
26.7,-81.68,12.21
26.65,-82.13,5.77
26.71,-81.61,39.95
26.71,-81.58,8.45
26.56,-81.73,30.88
26.54,-81.67,32.32
26.71,-81.61,24.38
30.39,-84.41,9.43
30.4,-84.48,8.8
30.36,-84.29,11.87
30.51,-84.26,19.61
30.53,-84.36,12.51
30.53,-84.36,11.78
30.53,-84.36,6.01
30.53,-84.27,29.78
30.51,-84.35,15.75
30.54,-84.37,33.46
30.49,-84.29,32.37
30.47,-84.06,26.02
30.49,-84.05,23.09
30.39,-84.25,8.62
30.37,-84.18,7.37
30.43,-84.18,18.55
30.46,-84.09,19.2
30.5,-84.07,15.84
30.28,-84.14,10.07
30.29,-84.13,22.38
30.3,-84.2,11.21
30.32,-84.3,9.02
30.37,-84.44,8.93
30.53,-84.06,16.26
30.5,-84.37,20.92
30.61,-84.25,48.65
30.37,-84.15,20.15
30.57,-84.22,33.71
30.53,-84.05,10.65
30.33,-84.7,29.05
29.28,-82.69,14.49
29.29,-82.63,7.28
29.49,-82.79,9.49
29.49,-82.79,6.69
29.5,-82.83,9.02
29.51,-82.92,14.24
29.51,-82.81,7.66
29.22,-82.88,14.98
29.39,-82.62,10.49
29.39,-82.61,15.85
29.43,-82.58,18.8
29.42,-82.64,8.16
29.19,-82.8,13.1
29.19,-82.8,10.96
29.09,-82.7,20.27
29.46,-82.72,10.63
29.43,-82.64,10.25
29.33,-82.6,10.97
29.19,-82.85,33.16
29.46,-82.43,7.95
29.48,-82.42,15.71
29.33,-82.42,13.57
29.35,-82.46,7.85
29.32,-82.47,10.41
29.36,-82.44,14.04
29.25,-82.72,17.53
29.38,-82.46,9.47
30.49,-83.36,22.64
