latitude,longitude,tovr
-34.52,139.05,949.89
-34.51,139.05,1106.79
-34.51,139.05,0.97
-34.48,139.07,190.35
-34.62,138.96,818.49
-34.58,139.01,867.14
-34.61,138.95,733.82
-34.61,138.95,520.62
-34.98,138.72,449.3
-34.65,138.72,62.45
-34.98,138.72,417.92
-34.98,138.72,587.49
-34.98,138.72,695.24
-34.98,138.72,557.7
-35.18,138.59,37.59
-35.18,138.59,31.95
-35.1,138.58,1277.63
-35.27,138.46,4.15
-35.24,138.6,375.89
-35.08,138.64,636.47
-35.33,138.47,561.12
-35.34,138.47,1122.17
-34.73,138.95,761.08
-34.72,138.83,328.06
-34.75,138.97,1226.23
-35.33,138.46,655.51
-35.33,138.46,893.31
-35.26,138.57,393.8
-34.97,138.65,1062.55
-34.97,138.65,1133.01
-35.0,138.71,0.02
-34.73,138.97,303.77
-34.86,138.86,282.33
-34.73,138.97,47.09
-34.75,138.97,329.81
-34.56,139.0,667.51
-34.77,138.89,882.94
-34.76,138.96,223.89
-34.71,138.94,824.22
-34.73,138.95,803.7
-34.74,138.96,401.56
-32.44,139.99,2639.3
-33.05,138.42,6.34
-34.25,138.73,2.93
-33.37,138.4,11.98
-34.5,138.8,12.91
-34.17,138.71,4.41
-34.54,139.14,3.4
-34.17,138.71,10.12
-34.19,138.71,3.68
-34.19,138.71,6.27
-34.19,138.71,10.96
-34.19,138.71,13.94
-34.54,139.14,2.21
-34.87,138.77,386.93
-34.81,138.93,1535.29
-34.78,138.98,1675.37
-34.77,138.98,658.36
-34.76,138.96,602.36
-34.76,139.01,714.22
-34.78,139.03,314.85
-34.84,138.84,644.74
-34.82,138.89,449.52
-34.87,139.0,1262.11
-34.88,138.88,581.22
-34.75,138.96,433.82
-34.75,138.97,411.9
-34.74,138.97,424.58
-34.74,138.97,231.8
-34.74,138.98,350.05
-34.73,138.98,785.37
-34.73,138.98,722.29
-34.73,138.99,709.48
-34.73,138.99,538.75
-34.74,138.95,298.88
-34.74,138.95,250.73
-34.74,138.95,145.82
-34.74,138.96,372.03
-33.23,138.62,10.28
-33.23,138.6,17.32
-33.27,138.58,13.71
-33.28,138.58,23.56
-33.3,138.58,16.59
-34.55,138.87,2.48
-35.31,140.65,3.3
-35.3,140.65,2.62
-35.31,140.65,2.62
-35.31,140.65,2.35
-34.46,142.98,116.58
-34.46,142.98,122.49
-34.46,142.98,120.78
-35.34,140.9,7.8
-35.34,140.9,7.08
-35.34,140.9,9.17
-36.32,140.93,5.43
-36.39,140.9,5.22
-36.2,140.72,5.47
-34.29,142.37,36.29
-34.29,140.03,5.15
-35.04,140.05,6.73
-35.05,140.05,3.43
-35.05,140.05,3.62
-35.26,140.91,2.51
-35.04,140.05,2.81
-34.29,140.03,5.15
-34.29,142.37,36.29
-35.33,140.52,1.78
-35.33,138.57,44.99
-35.9,137.22,4.62
-35.37,140.43,5.61
-34.32,140.7,3.16
-34.32,140.7,2.62
-34.71,139.72,33.95
-34.71,139.72,210.9
-35.43,140.01,1.03
-34.66,140.41,7.16
-36.3,140.78,8.42
-36.97,140.95,38.01
-35.31,140.65,3.3
-35.31,140.65,2.62
-35.31,140.65,2.62
-35.31,140.65,2.35
-35.42,138.87,3.07
-35.5,138.96,20.04
-35.5,139.02,8.17
-35.5,139.01,9.03
-35.94,137.17,49.4
-34.71,139.67,57.94
-34.72,139.67,83.46
-34.73,139.68,85.81
-36.77,140.78,48.19
-36.7,140.88,6.62
-37.15,140.92,22.77
-37.15,140.92,30.94
-37.15,140.92,16.87
-37.16,140.92,10.91
-37.16,140.92,32.51
-37.16,140.92,23.53
-37.02,140.85,30.69
-36.64,140.71,14.57
-36.64,140.71,17.05
-36.9,140.83,6.0
-36.9,140.83,7.25
-34.95,140.92,55.07
-34.91,139.52,9.66
-34.91,139.52,5.62
-34.91,139.52,5.42
-35.22,140.9,6.72
-35.22,140.91,5.43
-35.2,140.92,4.99
-35.35,138.84,2.56
-35.35,138.84,4.74
-34.68,139.38,3.81
-36.06,139.6,30.61
-36.06,139.61,30.82
-35.37,138.85,3.09
-35.37,138.85,4.98
-34.87,139.76,33.29
-34.32,140.69,3.1
-34.32,140.7,3.12
-34.32,140.7,4.15
-34.63,139.3,10.52
-35.36,138.92,2.46
-35.45,139.67,7.29
-35.45,139.65,5.17
-35.48,139.66,3.4
-35.48,139.66,3.0
-36.31,140.78,16.75
-36.31,140.78,8.62
-36.27,140.82,6.03
-35.25,140.59,4.12
-35.24,140.59,1.77
-34.74,139.07,21.06
-35.82,137.05,37.25
-35.29,139.04,17.58
-35.31,139.06,11.81
-35.31,139.09,2.85
-35.16,139.79,2.64
-35.16,139.79,5.79
-35.16,139.81,6.58
-35.23,140.51,5.17
-34.64,139.11,18.8
-34.64,139.11,22.56
-36.3,140.92,4.41
-35.29,139.03,8.4
-35.29,139.03,6.95
-35.31,138.99,1.29
-35.27,139.0,3.6
-35.3,139.02,5.85
-35.29,139.02,3.64
-35.29,139.02,7.65
-35.29,139.03,3.15
-35.29,139.02,6.54
-35.88,137.49,2.4
-35.22,140.43,3.6
-35.81,137.15,18.05
-35.16,139.89,3.38
-35.47,139.97,7.79
-34.87,140.19,115.85
-34.89,140.25,48.62
-34.9,140.24,50.03
-34.89,140.24,43.42
-34.8,140.19,65.57
-34.8,140.19,5.96
-35.44,140.01,1.65
-35.44,140.01,4.21
-35.44,140.01,7.33
-35.39,139.02,3.21
-35.38,139.05,58.51
-34.79,139.25,6.07
-36.32,140.93,3.78
-36.32,140.93,4.21
-36.32,140.94,7.29
-35.91,137.22,4.75
-35.78,137.41,3.66
-35.04,139.45,9.26
-35.04,139.45,2.22
-35.05,139.38,10.01
-34.83,140.31,11.37
-34.84,140.31,4.19
-34.83,140.3,33.63
-34.84,140.29,88.53
-34.93,138.93,28.33
-34.95,138.95,10.11
-34.95,140.05,14.55
-34.95,140.05,7.17
-36.36,140.69,10.03
-35.0,138.95,26.79
-34.99,138.95,32.78
-34.99,138.94,49.32
-35.15,140.32,4.92
-35.13,140.35,36.55
-35.13,140.34,17.47
-35.1,138.99,130.7
-35.45,138.64,29.53
-35.44,138.64,32.23
-35.48,138.56,24.35
-35.21,139.83,2.95
-35.21,139.83,3.89
-35.22,139.83,11.77
-35.21,139.84,6.06
-34.93,139.79,19.15
-34.94,139.78,11.1
-34.94,139.79,7.69
-35.49,138.38,5.03
-35.49,138.37,3.02
-34.71,139.72,23.6
-34.71,139.72,32.37
-34.72,139.72,203.58
-34.71,139.72,92.95
-37.01,140.81,9.73
-37.0,140.81,7.95
-34.85,139.28,20.35
-35.48,138.33,72.13
-35.48,138.32,11.02
-35.45,140.69,39.43
-34.9,140.96,3.05
-34.89,140.97,9.9
-34.99,140.86,19.21
-34.99,140.86,52.64
-34.69,140.41,23.56
-34.87,139.24,8.32
-35.49,138.28,27.94
-35.75,140.89,10.62
-35.76,140.89,17.93
-35.76,140.88,12.33
-35.76,140.88,10.56
-35.12,139.13,12.2
-34.87,139.05,110.25
-35.65,139.4,54.61
-35.65,139.41,25.36
-34.86,139.02,10.47
-34.87,139.02,25.16
-35.76,137.93,10.23
-34.98,138.92,37.02
-35.95,137.08,30.06
-34.94,138.9,55.42
-34.96,138.89,56.69
-34.95,138.91,23.02
-34.95,138.91,38.42
-34.95,138.91,28.54
-34.95,138.9,70.74
-35.09,140.65,36.15
-35.09,140.66,68.15
-35.07,140.66,47.73
-34.4,140.69,21.4
-34.4,140.69,19.3
-35.51,140.73,27.31
-35.51,140.73,12.0
-35.51,140.74,11.56
-34.62,139.1,27.57
-34.61,139.07,13.28
-35.27,139.98,7.4
-35.27,139.98,4.95
-35.76,137.51,17.32
-35.7,137.47,5.91
-34.62,139.24,5.42
-34.6,139.25,7.18
-34.35,139.3,66.31
-34.37,139.25,7.71
-35.74,137.22,12.31
-35.21,138.67,44.34
-35.24,138.62,59.81
-35.21,138.65,46.09
-35.21,138.77,89.46
-35.3,140.43,5.39
-35.07,140.03,8.07
-35.07,140.03,10.24
-35.07,140.03,9.51
-35.3,138.87,5.67
-34.66,140.41,8.64
-34.66,140.41,12.39
-34.66,140.4,14.24
-35.77,136.92,25.43
-35.39,138.67,48.46
-35.38,138.65,37.79
-34.89,139.02,13.93
-34.89,139.02,13.74
-34.91,139.01,17.31
-34.91,139.01,31.02
-35.27,140.65,2.34
-34.88,139.05,19.79
-36.4,140.68,5.47
-34.88,139.19,6.8
-35.14,139.3,68.94
-34.55,139.05,30.34
-36.39,140.9,6.07
-35.3,138.71,18.22
-34.88,139.56,5.11
-35.34,139.02,7.32
-35.33,139.03,5.3
-35.33,139.04,22.97
-35.35,139.05,5.95
-35.32,139.04,4.31
-35.34,138.99,3.9
-35.34,138.99,3.44
-35.32,139.04,3.26
-35.33,139.02,3.92
-35.94,139.49,28.12
-35.94,139.49,24.73
-35.33,139.71,12.38
-35.31,139.06,6.48
-35.37,139.06,23.05
-35.35,139.06,4.39
-35.36,139.73,9.6
-35.32,139.14,7.1
-35.32,139.14,5.69
-35.33,139.85,12.78
-34.97,139.05,43.28
-35.67,137.53,1.55
-34.98,139.04,35.64
-35.34,140.25,66.73
-35.12,139.13,6.27
-35.12,139.14,4.72
-35.12,139.14,5.23
-35.12,139.13,7.77
-34.63,139.12,38.72
-34.65,139.1,34.8
-35.35,140.75,6.05
-34.75,140.06,3.19
-35.5,138.87,16.95
-35.51,138.87,57.94
-35.53,138.88,28.22
-35.53,138.86,37.04
-35.92,140.77,9.13
-35.92,140.77,10.43
-35.92,140.77,55.99
-35.92,140.77,130.53
-36.17,140.68,3.52
-36.97,140.95,46.38
-36.96,140.96,54.11
-36.95,140.96,128.64
-35.55,138.5,19.86
-35.55,138.42,43.63
-35.51,138.36,5.11
-35.54,138.31,32.37
-35.52,138.22,19.66
-35.56,138.2,37.64
-35.54,138.24,91.04
-34.23,140.59,13.98
-35.38,140.42,5.1
-35.38,140.43,6.32
-35.43,140.43,3.83
-35.44,140.43,1.88
-35.4,140.43,3.18
-35.85,137.7,5.82
-35.37,138.7,14.27
-35.84,137.37,4.7
-35.42,140.36,2.51
-35.84,137.37,3.75
-35.32,138.64,31.9
-35.9,137.27,8.14
-35.77,137.06,12.95
-35.33,138.57,44.49
-35.73,137.12,3.96
-35.61,138.21,31.58
-35.59,138.22,21.3
-35.61,138.19,31.08
-35.38,140.2,3.34
-35.39,140.2,2.47
-35.8,137.72,22.45
-35.37,138.52,15.76
-35.4,140.16,9.17
-36.23,140.81,9.73
-35.81,137.72,54.76
-35.82,137.69,5.14
-35.41,140.09,4.63
-36.21,140.7,6.57
-36.2,140.7,6.73
-36.2,140.7,7.63
-36.21,140.73,3.94
-35.56,138.36,32.2
-35.6,138.47,30.11
-35.57,138.46,31.84
-35.37,139.96,9.35
-35.61,138.53,25.05
-35.38,139.79,5.62
-35.4,139.76,13.76
-35.38,139.66,9.63
-35.39,139.62,2.82
-35.43,139.64,3.31
-35.43,139.64,4.15
-35.4,139.58,4.89
-35.4,139.58,16.2
-35.39,139.57,6.13
-35.42,139.55,2.27
-35.42,139.54,5.87
-35.41,139.51,7.0
-36.53,140.69,7.4
-36.52,140.7,4.83
-36.52,140.69,4.62
-36.52,140.7,61.24
-36.52,140.7,2.16
-35.12,140.61,5.45
-35.12,140.61,5.61
-35.05,139.8,3.12
-33.36,139.72,18.3
-33.36,139.72,42.36
-33.37,139.72,30.54
-33.37,139.72,87.23
-33.23,139.83,62.89
-36.89,140.94,3.32
-36.88,140.93,6.76
-34.72,139.11,306.9
-34.71,139.12,131.16
-34.7,139.07,535.79
-34.7,139.07,717.24
-34.66,139.02,962.97
-34.71,139.11,750.24
-34.67,139.04,79.97
-34.55,139.09,862.27
-34.62,139.08,1091.3
-34.6,139.08,543.06
-34.59,139.05,1563.21
-34.54,139.07,1392.83
-34.59,139.08,606.12
-34.51,139.1,107.85
-34.52,139.1,851.52
-34.52,139.1,1387.71
-34.64,139.0,365.16
-35.39,138.56,743.22
-34.72,139.0,340.35
-34.72,139.0,255.08
-34.73,139.02,376.88
-36.88,140.92,66.97
-36.88,140.92,5.29
-35.5,140.42,131.48
-35.39,138.86,44.17
-35.39,138.91,182.09
-35.4,138.94,139.22
-35.4,138.91,107.39
-35.42,138.95,83.78
-35.44,138.94,31.78
-35.48,138.95,17.63
-35.5,138.74,400.45
-35.53,138.87,1073.02
-35.39,139.02,18.36
-35.47,139.43,71.47
-35.65,139.4,662.15
-35.72,139.34,1056.16
-35.48,139.4,168.45
-35.31,139.03,29.67
-35.37,139.02,140.05
-35.37,139.03,109.22
-35.39,139.03,111.27
-35.32,139.0,60.9
-35.34,138.98,73.48
-35.36,138.98,81.5
-35.37,138.97,280.64
-35.37,138.94,108.47
-35.31,139.05,90.31
-35.32,139.05,124.76
-35.35,139.08,74.64
-35.3,139.09,182.61
-35.32,139.1,325.45
-35.37,139.07,445.15
-35.27,139.34,204.39
-35.34,139.6,361.04
-35.37,139.67,9.55
-35.37,139.64,194.11
-35.27,139.62,25.44
-35.34,139.65,53.29
-35.44,139.77,243.44
-35.36,139.3,33.49
-35.31,139.04,42.49
-35.22,140.44,37.51
-35.22,140.44,136.1
-35.48,140.43,34.43
-35.49,140.43,8.72
-35.34,138.61,72.45
-36.29,140.79,113.67
-36.14,140.67,142.84
-34.75,139.02,1166.1
-34.7,139.05,907.13
-35.15,139.16,14.25
-35.11,139.2,92.38
-35.12,139.21,137.89
-35.13,139.2,169.72
-35.13,139.2,126.7
-35.13,139.18,137.69
-35.13,139.19,32.45
-35.14,139.18,199.62
-35.15,139.2,15.25
-35.15,139.22,54.31
-35.1,139.2,87.83
-35.12,139.18,349.05
-35.12,139.19,290.96
-35.08,139.13,185.93
-35.08,139.08,166.59
-35.08,139.08,63.0
-35.12,139.13,299.82
-35.12,139.13,191.65
-35.08,139.15,335.94
-35.12,139.14,308.31
-35.12,139.13,170.69
-35.1,139.13,164.67
-35.14,139.13,263.22
-35.15,139.14,1559.38
-35.12,139.06,17.45
-35.05,139.21,133.97
-35.06,139.12,116.14
-35.1,139.12,123.13
-35.23,139.04,230.6
-35.22,139.01,36.58
-35.21,139.01,148.03
-35.2,139.02,177.64
-35.04,139.24,51.87
-35.04,139.23,247.05
-35.03,139.24,101.01
-35.02,139.23,216.21
-35.02,139.2,24.55
-35.07,139.24,88.22
-35.18,139.24,243.57
-35.02,139.21,18.84
-35.1,139.13,121.36
-34.5,140.67,12.83
-34.5,140.68,8.78
-34.75,140.42,52.46
-35.25,140.47,1.42
-34.77,140.23,9.14
-34.55,139.13,5.58
-34.55,139.13,9.41
-36.97,140.86,102.05
-36.88,140.83,104.0
-36.83,140.88,43.92
-37.11,140.94,968.81
-36.64,140.95,26.28
-36.63,140.81,295.8
-36.63,140.82,56.61
-36.51,140.7,94.97
-36.51,140.71,715.37
-36.58,140.93,627.13
-36.58,140.91,832.39
-36.58,140.9,58.07
-36.61,140.64,534.26
-34.72,139.02,1250.68
-36.91,140.83,95.11
-36.97,140.94,103.28
-36.82,140.74,475.39
-35.57,138.23,470.39
-35.57,138.23,245.97
-35.57,138.23,222.38
-35.57,138.23,260.52
-35.57,138.23,478.05
-35.57,138.23,487.3
-35.57,138.23,333.45
-35.57,138.23,287.84
-36.41,140.81,119.01
-36.43,140.82,273.57
-36.44,140.78,198.6
-36.46,140.45,0.84
-36.45,140.65,104.32
-36.46,140.58,1292.83
-36.44,140.59,82.02
-36.44,140.55,818.29
-36.3,140.91,164.27
-36.3,140.91,270.91
-36.28,140.93,223.25
-36.28,140.93,432.75
-36.28,140.97,102.35
-36.28,140.97,312.59
-36.32,140.91,111.75
-36.32,140.82,231.82
-36.32,140.82,126.28
-36.32,140.82,346.1
-36.36,140.84,214.21
-36.36,140.84,167.46
-36.36,140.84,174.54
-36.36,140.85,371.99
-34.7,139.03,799.04
-34.7,139.02,1398.58
-34.71,139.03,114.17
-34.7,139.02,897.7
-34.7,139.02,609.1
-34.72,139.0,434.48
-34.72,139.01,481.64
-34.72,139.0,252.46
-34.73,139.02,172.25
-34.74,139.03,59.24
-34.74,139.03,348.41
-34.74,139.03,91.01
-34.74,139.03,363.3
-34.74,139.04,368.84
-34.73,139.03,47.2
-34.73,139.02,21.69
-33.44,118.05,10.74
-33.44,118.05,10.74
-33.3,118.7,13.72
-33.34,118.03,11.73
-33.7,121.88,13.33
-33.85,120.23,7.59
-33.6,120.23,8.21
-33.7,121.88,13.46
-33.6,122.01,17.81
-33.06,121.7,22.08
-33.71,121.88,13.11
-33.59,122.97,12.84
-33.7,121.88,13.22
-33.65,122.12,24.15
-33.64,122.12,15.66
-33.59,122.7,14.99
-33.75,122.54,10.12
-33.48,122.12,28.01
-33.48,122.12,34.63
-33.8,119.2,2.73
-33.22,119.81,4.39
-33.43,121.14,32.43
-33.43,121.14,32.43
-33.84,120.22,8.5
-33.84,120.23,8.39
-33.57,122.09,19.93
-33.22,119.81,3.18
-33.5,121.2,45.76
-34.2,118.2,4.42
-32.98,121.64,10.1
-33.67,122.25,7.78
-32.38,118.3,18.54
-32.36,118.3,8.63
-32.78,118.27,25.09
-32.78,118.27,24.9
-32.8,118.38,20.96
-32.8,118.38,39.06
-32.79,118.38,26.14
-32.79,118.39,61.56
-32.78,118.39,21.8
-33.51,119.66,6.71
-33.54,119.68,3.45
-33.55,119.68,0.2
-33.55,119.69,3.98
-33.56,119.68,5.95
-33.55,119.67,4.03
-33.56,119.66,7.69
-33.56,119.64,2.25
-33.56,119.78,4.55
-33.68,119.79,3.08
-33.69,119.8,4.14
-33.22,120.06,16.64
-33.22,120.06,5.39
-33.21,120.09,6.13
-33.21,120.08,18.65
-33.2,120.07,10.94
-33.22,120.03,12.8
-33.22,120.03,8.6
-33.27,120.07,5.87
-33.33,119.99,4.24
-33.36,120.0,7.47
-33.35,120.0,12.66
-33.35,120.0,4.63
-33.35,120.0,4.48
-33.29,119.98,5.85
-34.46,118.63,4.16
-34.46,118.63,11.69
-34.4,119.38,27.15
-34.11,119.04,2.65
-34.05,119.07,5.33
-33.75,119.21,4.73
-34.4,119.36,49.13
-34.43,119.32,12.58
-34.41,118.65,3.5
-34.41,118.65,6.62
-34.45,118.64,6.45
-34.45,118.67,8.2
-34.44,118.67,8.27
-34.45,118.67,7.0
-34.4,118.76,3.48
-33.1,119.67,5.13
-33.1,119.72,3.61
-33.1,119.72,2.68
-33.1,119.7,5.15
-33.1,119.69,5.96
-34.61,118.7,4.51
-33.97,118.94,4.67
-33.97,118.97,6.33
-33.97,118.97,4.05
-34.33,118.92,1.01
-34.2,119.04,1.49
-34.19,119.04,4.22
-34.21,118.87,2.74
-34.24,119.16,14.87
-34.29,118.98,4.44
-34.29,118.97,4.46
-34.29,118.97,10.16
-34.25,119.06,3.6
-34.23,119.18,5.19
-34.35,118.94,3.23
-33.79,118.9,1.51
-33.94,118.95,6.62
-34.02,118.8,3.74
-33.85,118.97,3.02
-33.81,118.87,10.24
-33.81,118.87,2.13
-33.81,118.86,5.72
-33.79,118.92,3.33
-34.02,118.9,1.48
-34.03,118.9,5.54
-34.21,118.87,3.77
-34.33,118.92,3.31
-33.82,117.89,4.38
-33.32,117.94,4.86
-33.31,117.92,3.07
-33.3,117.91,3.55
-33.29,117.88,5.73
-33.77,118.36,8.62
-33.72,118.36,5.83
-33.81,118.04,10.74
-33.81,118.06,11.05
-33.81,118.11,2.27
-33.81,118.13,4.31
-33.81,118.15,7.89
-33.82,118.23,5.87
-33.84,118.36,2.05
-33.88,118.28,4.33
-33.82,118.11,1.18
-33.86,118.17,7.93
-33.87,118.2,3.17
-33.87,118.22,4.42
-33.9,118.23,5.52
-33.9,118.41,10.14
-33.9,118.42,3.57
-33.56,118.3,6.93
-33.55,118.24,9.54
-33.5,118.23,5.63
-33.53,118.2,3.65
-33.54,118.17,7.59
-33.5,118.19,2.44
-33.89,118.12,4.02
-33.88,118.09,5.86
-33.9,118.03,21.47
-34.0,118.04,6.47
-33.95,118.12,7.38
-33.98,118.12,2.61
-33.95,118.48,4.78
-33.82,118.43,8.26
-33.81,118.47,4.9
-33.72,118.44,8.29
-33.49,118.32,2.91
-33.5,118.33,6.17
-33.49,118.3,5.26
-33.48,118.31,6.12
-33.46,118.31,9.35
-33.12,118.3,2.85
-33.13,118.3,2.23
-33.13,118.3,4.81
-33.14,118.29,1.4
-33.45,118.07,3.99
-33.45,118.22,13.24
-33.38,118.07,6.13
-33.42,118.4,4.4
-33.55,118.51,2.56
-33.44,118.6,3.47
-33.45,118.6,3.44
-33.44,118.51,3.48
-33.86,118.35,5.84
-33.46,118.08,4.34
-33.46,118.07,8.35
-33.47,118.08,2.33
-33.47,118.08,2.13
-33.83,118.63,5.28
-33.83,118.64,10.78
-33.77,118.64,3.3
-33.76,118.57,3.09
-34.23,118.07,150.37
-34.25,118.07,167.08
-34.12,118.26,372.92
-34.4,118.1,364.03
-34.63,118.37,78.39
-34.63,118.36,57.04
-34.49,118.32,123.71
-34.59,118.31,90.8
-34.62,118.23,32.42
-34.67,118.21,710.83
-34.69,118.13,37.48
-34.62,118.15,112.06
-32.98,119.56,142.78
-33.0,119.58,1074.49
-33.0,119.58,259.3
-33.52,120.04,5.59
-33.73,120.39,1.58
-33.74,120.39,10.34
-33.74,120.39,3.68
-33.05,121.67,54.91
-33.42,121.01,28.88
-33.42,121.01,14.79
-33.35,121.02,14.68
-33.39,121.01,19.36
-33.39,121.01,26.33
-33.71,121.81,18.82
-33.71,121.81,10.9
-33.69,121.82,8.11
-33.87,121.74,17.23
-33.8,121.93,23.21
-33.49,118.98,15.09
-33.49,118.95,57.94
-33.5,118.86,10.81
-33.71,118.75,3.34
-33.83,119.26,3.98
-32.5,118.27,15.3
-32.39,118.39,16.35
-32.41,118.38,8.26
-33.54,120.01,4.74
-32.89,121.62,16.37
-32.8,121.56,46.92
-32.8,121.56,40.9
-33.14,121.71,19.14
-33.34,121.71,14.96
-32.64,119.37,17.47
-32.54,119.38,11.37
-32.61,119.1,6.7
-32.5,118.56,34.8
-33.65,122.8,18.24
-33.65,122.8,22.86
-33.65,122.8,7.48
-33.65,122.8,9.84
-33.65,122.8,22.24
-33.65,122.8,13.59
-33.65,122.8,33.25
-33.65,122.8,27.47
-33.65,122.8,270.95
-33.65,122.8,19.9
-33.65,122.8,17.75
-33.65,122.8,20.76
-33.4,118.99,6.57
-33.4,118.99,401.32
-33.4,118.99,9.96
-33.4,118.99,5.16
-33.41,118.97,5.5
-33.41,118.97,4.81
-33.41,118.97,4.79
-33.41,118.97,6.07
-33.41,118.97,283.15
-33.41,118.97,5.11
-33.41,118.97,5.69
-33.41,118.97,4.4
-33.39,119.0,6.75
-33.39,119.0,5.9
-33.39,119.0,4.0
-33.39,119.0,5.11
-33.41,118.97,246.82
-33.41,118.97,3.8
-33.41,118.97,5.24
-33.41,118.97,5.09
-33.39,119.0,5.24
-33.39,119.0,7.47
-33.39,119.0,6.02
-33.39,119.0,5.91
-33.43,122.09,14.45
-33.43,122.09,11.65
-33.43,122.09,12.56
-33.43,122.05,12.39
-33.43,122.09,21.63
-33.43,122.09,9.76
-33.43,122.09,10.4
-33.43,122.09,18.25
-33.43,122.09,17.9
-33.43,122.09,18.3
-33.43,122.09,19.39
-33.43,122.09,18.33
-32.57,118.85,5.21
-33.44,122.17,12.61
-33.41,122.16,20.82
-33.65,121.55,5.05
-33.67,121.52,5.2
-33.28,121.82,32.68
-32.81,121.63,63.43
-33.44,122.05,19.04
-33.44,122.05,24.51
-34.11,118.36,3.02
-34.21,118.35,3.89
-34.28,118.39,4.62
-34.29,118.41,5.39
-34.44,118.48,6.12
-34.26,118.33,5.51
-34.32,118.34,5.32
-34.08,118.09,3.79
-34.11,118.2,3.44
-34.17,118.22,3.73
-34.08,118.25,4.35
-34.07,118.19,3.29
-34.03,118.23,5.39
-34.06,118.45,3.95
-34.31,118.06,4.96
-34.07,117.96,4.21
-34.11,117.83,3.64
-34.17,117.77,4.04
-34.06,117.92,5.42
-34.22,118.22,10.23
-34.19,118.31,6.26
-34.69,118.13,37.48
-34.62,118.15,112.06
-34.62,118.23,32.42
-34.67,118.21,710.83
-32.98,119.56,142.78
-33.0,119.58,1074.49
-33.0,119.58,259.3
-34.23,118.07,150.37
-34.25,118.07,167.08
-34.12,118.26,372.92
-34.63,118.37,78.39
-34.63,118.36,57.04
-34.49,118.32,123.71
-34.59,118.31,90.8
-30.51,115.86,1.07
-30.43,115.65,2.21
-30.87,115.72,2.41
-31.72,116.49,5.84
-31.7,116.48,4.35
-31.73,116.44,3.32
-31.49,116.4,5.98
-31.26,116.5,3.95
-31.26,116.45,5.97
-32.28,116.6,2.43
-32.29,116.6,1.73
-33.73,115.22,17.6
-33.73,115.22,18.34
-33.73,115.22,40.72
-33.73,115.23,20.55
-33.75,115.36,21.44
-33.72,115.22,99.5
-33.73,115.23,6.03
-33.73,115.22,219.62
-33.72,115.22,34.08
-33.73,115.22,21.67
-31.6,116.11,5.95
-31.59,116.11,10.47
-31.56,116.03,23.57
-31.57,116.03,26.67
-31.59,116.02,101.28
-31.58,116.01,24.01
-31.68,116.22,45.85
-31.67,116.21,25.77
-31.41,116.27,68.61
-31.32,116.19,8.93
-31.34,116.17,5.13
-31.4,116.08,34.96
-31.51,115.95,29.59
-31.51,115.96,31.97
-31.51,115.97,106.25
-31.5,115.96,199.11
-31.58,115.99,19.27
-31.49,115.94,6.24
-31.4,115.93,199.02
-31.48,116.37,4.53
-32.51,116.75,10.03
-32.51,116.74,11.48
-32.51,116.74,12.45
-32.51,116.74,6.2
-32.51,116.75,5.57
-32.51,116.74,3.55
-32.4,116.76,5.13
-32.4,116.76,2.6
-32.4,116.76,1.38
-32.4,116.76,1.52
-32.4,116.75,2.41
-32.26,116.7,5.43
-32.26,116.69,50.19
-32.43,116.65,13.91
-32.44,116.65,17.44
-32.44,116.65,7.72
-32.43,116.65,4.91
-34.43,117.53,8.92
-32.73,116.5,4.95
-32.85,116.34,4.85
-32.8,116.19,31.88
-32.82,116.19,28.56
-32.81,116.25,74.14
-33.03,116.64,7.42
-32.75,116.69,3.88
-32.89,116.61,19.37
-32.58,116.46,110.47
-32.58,116.5,8.3
-31.06,116.08,3.14
-31.11,116.08,3.97
-31.1,116.09,5.19
-30.66,115.71,2.56
-30.66,115.71,2.43
-30.67,115.73,4.99
-30.67,115.74,5.47
-30.66,115.72,4.09
-30.66,115.74,2.87
-30.66,115.75,4.59
-30.66,115.76,2.76
-34.02,117.23,5.12
-33.91,115.25,17.24
-33.67,115.19,57.12
-33.67,115.19,29.58
-33.67,115.19,32.36
-33.8,115.23,14.44
-34.18,115.17,8.19
-33.72,115.07,50.02
-33.81,115.24,44.59
-33.7,115.2,25.78
-33.72,115.08,66.89
-33.7,115.19,49.09
-33.91,115.25,25.02
-34.18,115.17,12.8
-33.7,115.19,66.69
-33.19,116.97,3.32
-33.2,116.98,4.08
-33.16,116.99,6.77
-33.16,116.99,5.02
-33.17,117.0,4.89
-33.16,117.0,4.2
-33.91,116.95,10.81
-33.9,116.94,8.97
-33.88,116.93,5.34
-33.86,116.87,26.74
-33.86,116.87,175.02
-33.88,116.85,123.36
-33.84,116.79,6.27
-33.56,116.82,8.16
-33.56,116.82,1.41
-33.56,116.84,2.66
-33.55,116.84,2.35
-33.56,116.82,10.74
-33.56,116.84,5.39
-33.73,116.81,6.7
-33.74,116.81,3.19
-33.73,116.81,8.92
-33.73,116.8,45.51
-33.73,116.8,6.22
-33.48,116.72,3.87
-33.48,116.72,9.27
-33.48,116.72,17.19
-33.47,116.73,8.71
-33.45,116.7,1.81
-32.51,115.96,70.52
-32.73,115.77,863.13
-30.71,115.25,17.36
-30.42,115.22,0.52
-30.41,115.23,0.96
-30.28,115.07,42.08
-30.79,115.46,2.48
-34.83,117.43,466.33
-34.65,117.66,297.1
